Country,Sex,Year,Prevalence,Indicator,Prevalence_pct,Population,GDP_per_capita,Income_group,Region,Absolute_count
Djibouti,Women,1993,0.333094658110808,Blood Pressure,33.3,614245.0,2290.7847,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",204601.72827127328
Djibouti,Women,1994,0.329382621918238,Blood Pressure,32.9,626710.0,2175.3618,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",206427.38298237894
Djibouti,Women,1995,0.325639666977139,Blood Pressure,32.6,633074.0,2262.4287,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",206154.00653188527
Djibouti,Women,1996,0.321887361048239,Blood Pressure,32.2,648348.0,2081.9954,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",208695.02676090365
Djibouti,Women,1997,0.318172872862138,Blood Pressure,31.8,671817.0,2080.5134,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",213753.94492762297
Djibouti,Women,1998,0.314462099928169,Blood Pressure,31.4,699352.0,1974.5657,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",219919.69850896482
Djibouti,Women,1999,0.31081154407545,Blood Pressure,31.1,724218.0,1930.5078,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",225095.31482723422
Djibouti,Women,2000,0.307253965620333,Blood Pressure,30.7,747318.0,1880.9988,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",229616.41907945604
Djibouti,Women,2001,0.30380443342792,Blood Pressure,30.4,771313.0,1845.6991,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",234328.30896058926
Djibouti,Women,2002,0.300408010242303,Blood Pressure,30.0,795574.0,1824.4551,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",238996.80234050998
Djibouti,Women,2003,0.296940544860843,Blood Pressure,29.7,813519.0,1945.6655,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",241566.77511464813
Djibouti,Women,2004,0.293440324396966,Blood Pressure,29.3,826124.0,2097.1233,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",242418.09455211915
Djibouti,Women,2005,0.289876736557755,Blood Pressure,29.0,839167.0,2126.8052,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",243254.99138696157
Djibouti,Women,2006,0.286259035318666,Blood Pressure,28.6,855764.0,2342.2192,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",244970.17710044287
Djibouti,Women,2007,0.282653991632279,Blood Pressure,28.3,874528.0,2396.018,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",247188.8299941937
Djibouti,Women,2008,0.279137580524053,Blood Pressure,27.9,892734.0,2463.4448,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",249195.60881155994
Djibouti,Women,2009,0.275582299515005,Blood Pressure,27.6,911527.0,2521.5046,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",251200.70673001398
Djibouti,Women,2010,0.272159237109691,Blood Pressure,27.2,930251.0,2543.8733,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",253176.40248052715
Djibouti,Women,2011,0.268714611842129,Blood Pressure,26.9,948558.0,2590.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",254891.39477974622
Djibouti,Women,2012,0.265261257440801,Blood Pressure,26.5,966747.0,2654.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",256440.52484712203
Djibouti,Women,2013,0.261826039513233,Blood Pressure,26.2,984824.0,2724.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",257852.5675375802
Djibouti,Women,2014,0.258440784535094,Blood Pressure,25.8,1002717.0,2823.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",259142.96814667585
Djibouti,Women,2015,0.255105171652353,Blood Pressure,25.5,1020313.0,2941.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",260287.12300412726
Egypt,Women,1975,0.311667345863542,Blood Pressure,31.2,38875327.0,2265.0,,"Middle East, North Africa, Afghanistan & Pakistan",12116169.985667292
Egypt,Women,1976,0.311090159738081,Blood Pressure,31.1,39795557.0,2560.0,,"Middle East, North Africa, Afghanistan & Pakistan",12380006.183995908
Egypt,Women,1977,0.310355685861022,Blood Pressure,31.0,40748870.0,2817.0,,"Middle East, North Africa, Afghanistan & Pakistan",12646643.496911624
Egypt,Women,1978,0.309533715038921,Blood Pressure,31.0,41761431.0,2939.0,,"Middle East, North Africa, Afghanistan & Pakistan",12926570.882771563
Egypt,Women,1979,0.308623081288473,Blood Pressure,30.9,42818628.0,3076.0,,"Middle East, North Africa, Afghanistan & Pakistan",13214816.909904886
Egypt,Women,1980,0.307683253525982,Blood Pressure,30.8,43950413.0,3298.0,,"Middle East, North Africa, Afghanistan & Pakistan",13522806.065650616
Egypt,Women,1981,0.306707051252144,Blood Pressure,30.7,45147224.0,3309.0,,"Middle East, North Africa, Afghanistan & Pakistan",13846971.945260026
Egypt,Women,1982,0.305679843796273,Blood Pressure,30.6,46407611.0,3543.0,,"Middle East, North Africa, Afghanistan & Pakistan",14185871.2814382
Egypt,Women,1983,0.304697692617675,Blood Pressure,30.5,47786402.0,3701.0,,"Middle East, North Africa, Afghanistan & Pakistan",14560406.42790065
Egypt,Women,1984,0.303748589736356,Blood Pressure,30.4,49247334.0,3810.0,,"Middle East, North Africa, Afghanistan & Pakistan",14958808.250775296
Egypt,Women,1985,0.302844764628936,Blood Pressure,30.3,50734968.0,3939.0,,"Middle East, North Africa, Afghanistan & Pakistan",15364819.4424166
Egypt,Women,1986,0.301889242821267,Blood Pressure,30.2,52206295.0,3921.0,,"Middle East, North Africa, Afghanistan & Pakistan",15760518.868053697
Egypt,Women,1987,0.300873529407962,Blood Pressure,30.1,53674435.0,3929.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16149216.697428247
Egypt,Women,1988,0.299825411135573,Blood Pressure,30.0,55187681.0,4001.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16546669.14544385
Egypt,Women,1989,0.298751471887537,Blood Pressure,29.9,56710642.0,4030.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16942387.769187175
Egypt,Women,1990,0.297611170965025,Blood Pressure,29.8,58396618.0,4022.0,Low income,"Middle East, North Africa, Afghanistan & Pakistan",17379485.863377254
Egypt,Women,1991,0.296431648577442,Blood Pressure,29.6,60028997.0,4180.133,Low income,"Middle East, North Africa, Afghanistan & Pakistan",17794494.54316032
Egypt,Women,1992,0.295158368306166,Blood Pressure,29.5,61480660.0,4338.9536,Low income,"Middle East, North Africa, Afghanistan & Pakistan",18146531.287986167
Egypt,Women,1993,0.293792199277453,Blood Pressure,29.4,62915681.0,4542.6323,Low income,"Middle East, North Africa, Afghanistan & Pakistan",18484136.29002866
Egypt,Women,1994,0.292380273598757,Blood Pressure,29.2,64285589.0,4746.5884,Low income,"Middle East, North Africa, Afghanistan & Pakistan",18795838.100277245
Egypt,Women,1995,0.290911841820063,Blood Pressure,29.1,65652622.0,5001.067,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",19099125.18633639
Egypt,Women,1996,0.289367614895721,Blood Pressure,28.9,67028048.0,5293.1006,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",19395746.3808759
Egypt,Women,1997,0.287776494914084,Blood Pressure,28.8,68431740.0,5594.597,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",19693046.27807192
Egypt,Women,1998,0.28607973466999,Blood Pressure,28.6,69943294.0,5884.802,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",20009358.989465103
Egypt,Women,1999,0.28430202981521,Blood Pressure,28.4,71520954.0,6211.0156,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",20333552.396520264
Egypt,Women,2000,0.282389372044514,Blood Pressure,28.2,73083284.0,6593.5317,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",20637942.675710876
Egypt,Women,2001,0.280368685638418,Blood Pressure,28.0,74652029.0,6914.937,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",20930091.250971064
Egypt,Women,2002,0.278267294801248,Blood Pressure,27.8,76239137.0,7142.6865,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",21214858.410971735
Egypt,Women,2003,0.276077299576296,Blood Pressure,27.6,77853548.0,7365.8027,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",21493597.29427354
Egypt,Women,2004,0.273767315694908,Blood Pressure,27.4,79477443.0,7661.86,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",21758326.228405055
Egypt,Women,2005,0.271407352571113,Blood Pressure,27.1,81101004.0,8021.8833,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",22011408.786499243
Egypt,Women,2006,0.26900897552317,Blood Pressure,26.9,82700403.0,8509.614,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",22247150.686383296
Egypt,Women,2007,0.266624334631234,Blood Pressure,26.7,84276225.0,9130.598,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",22470092.415857166
Egypt,Women,2008,0.264263371093877,Blood Pressure,26.4,85864789.0,9698.017,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",22690918.599404447
Egypt,Women,2009,0.261969846590533,Blood Pressure,26.2,87501636.0,10159.002,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",22922790.15934066
Egypt,Women,2010,0.259813249091356,Blood Pressure,26.0,89196072.0,10719.291,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",23174321.272506524
Egypt,Women,2011,0.257762206768023,Blood Pressure,25.8,91093059.0,10737.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",23480347.909089714
Egypt,Women,2012,0.255672984625607,Blood Pressure,25.6,93161001.0,10774.53,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",23818751.17637916
Egypt,Women,2013,0.253657432080333,Blood Pressure,25.4,95333553.0,10871.145,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",24182064.245074324
Egypt,Women,2014,0.251663404941869,Blood Pressure,25.2,97528654.0,11135.728,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",24544393.14503743
Egypt,Women,2015,0.249714642563929,Blood Pressure,25.0,99597342.0,11312.848,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",24870914.657847393
Iran,Women,1975,0.303590784582957,Blood Pressure,30.4,33802973.0,9377.0,,"Middle East, North Africa, Afghanistan & Pakistan",10262271.094306512
Iran,Women,1976,0.304122618274549,Blood Pressure,30.4,34837271.0,10665.0,,"Middle East, North Africa, Afghanistan & Pakistan",10594802.070060017
Iran,Women,1977,0.304551865050802,Blood Pressure,30.5,35933181.0,10205.0,,"Middle East, North Africa, Afghanistan & Pakistan",10943517.290758044
Iran,Women,1978,0.304823982314687,Blood Pressure,30.5,37126535.0,8710.0,,"Middle East, North Africa, Afghanistan & Pakistan",11317058.248245608
Iran,Women,1979,0.304999335744404,Blood Pressure,30.5,38424952.0,7678.0,,"Middle East, North Africa, Afghanistan & Pakistan",11719584.836010609
Iran,Women,1980,0.304960515082542,Blood Pressure,30.5,39842324.0,6334.0,,"Middle East, North Africa, Afghanistan & Pakistan",12150335.649125526
Iran,Women,1981,0.304592524830645,Blood Pressure,30.5,41989312.0,5887.0,,"Middle East, North Africa, Afghanistan & Pakistan",12789630.5579817
Iran,Women,1982,0.3038542111684,Blood Pressure,30.4,44272141.0,6535.0,,"Middle East, North Africa, Afghanistan & Pakistan",13452276.48029118
Iran,Women,1983,0.30277377782844,Blood Pressure,30.3,46029535.0,7108.0,,"Middle East, North Africa, Afghanistan & Pakistan",13936536.203636404
Iran,Women,1984,0.301423357565101,Blood Pressure,30.1,47793998.0,6951.0,,"Middle East, North Africa, Afghanistan & Pakistan",14406227.348619724
Iran,Women,1985,0.299823238472617,Blood Pressure,30.0,49582289.0,6853.0,,"Middle East, North Africa, Afghanistan & Pakistan",14865922.458865214
Iran,Women,1986,0.29791575661383,Blood Pressure,29.8,51446045.0,5984.0,,"Middle East, North Africa, Afghanistan & Pakistan",15326587.420964146
Iran,Women,1987,0.295884395932479,Blood Pressure,29.6,53323493.0,5713.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",15777589.515314773
Iran,Women,1988,0.29371990085836,Blood Pressure,29.4,55072694.0,5249.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",16175946.221682796
Iran,Women,1989,0.29147105353103,Blood Pressure,29.1,56704914.0,5303.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",16527841.023966452
Iran,Women,1990,0.289047523782312,Blood Pressure,28.9,58380092.0,5620.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16874621.030783564
Iran,Women,1991,0.286616444826917,Blood Pressure,28.7,59986931.0,6380.55,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17193240.899297576
Iran,Women,1992,0.2840591617004,Blood Pressure,28.4,61184983.0,7036.315,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17380154.979633227
Iran,Women,1993,0.28134774261982,Blood Pressure,28.1,61403543.0,6914.7666,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17275748.21190905
Iran,Women,1994,0.27847215448036,Blood Pressure,27.8,61520598.0,6884.706,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17131773.469980128
Iran,Women,1995,0.275441677633347,Blood Pressure,27.5,62205567.0,7093.735,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17134005.732613567
Iran,Women,1996,0.272215515444843,Blood Pressure,27.2,62881300.0,7746.409,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17117265.491341807
Iran,Women,1997,0.268799240394699,Blood Pressure,26.9,63639638.0,8113.724,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17106286.35339362
Iran,Women,1998,0.265224541411302,Blood Pressure,26.5,64519859.0,8458.387,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17112250.015196864
Iran,Women,1999,0.261489280741587,Blood Pressure,26.1,65445391.0,8714.627,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17113268.22044193
Iran,Women,2000,0.25767643051553,Blood Pressure,25.8,66418659.0,9104.763,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17114522.970748182
Iran,Women,2001,0.253765142700052,Blood Pressure,25.4,67452005.0,9620.627,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17116967.674229622
Iran,Women,2002,0.249737976026503,Blood Pressure,25.0,68011317.0,10467.371,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16985008.654476896
Iran,Women,2003,0.245662966688578,Blood Pressure,24.6,68769340.0,11502.853,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16894080.081615496
Iran,Women,2004,0.24153007187063,Blood Pressure,24.2,70256316.0,12404.323,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16969013.05284569
Iran,Women,2005,0.237236252215592,Blood Pressure,23.7,71828455.0,13110.143,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17040313.4666363
Iran,Women,2006,0.23285571453196,Blood Pressure,23.3,73392747.0,14185.753,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17089920.544148363
Iran,Women,2007,0.228312051242217,Blood Pressure,22.8,74602648.0,15467.107,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",17032683.592981078
Iran,Women,2008,0.223539153341115,Blood Pressure,22.4,75514204.0,15739.983,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",16880381.22738824
Iran,Women,2009,0.218517196483409,Blood Pressure,21.9,76457825.0,16575.07,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",16707349.568219101
Iran,Women,2010,0.213435685321423,Blood Pressure,21.3,77420842.0,17751.33,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",16524370.470431611
Iran,Women,2011,0.208321200380661,Blood Pressure,20.8,78383598.0,18024.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",16328965.225515177
Iran,Women,2012,0.203419005093261,Blood Pressure,20.3,79370580.0,17556.533,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",16145484.417275079
Iran,Women,2013,0.19854069701657,Blood Pressure,19.9,80414686.0,16842.896,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",15965587.808808614
Iran,Women,2014,0.193679269510024,Blood Pressure,19.4,81502045.0,17449.938,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",15785256.539173106
Iran,Women,2015,0.188883315510192,Blood Pressure,18.9,82619362.0,16922.88,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",15605419.019896768
Iraq,Women,1975,0.354386108027338,Blood Pressure,35.4,11543639.0,6878.0,,"Middle East, North Africa, Afghanistan & Pakistan",4090905.297682592
Iraq,Women,1976,0.354532255430029,Blood Pressure,35.5,11927651.0,8007.0,,"Middle East, North Africa, Afghanistan & Pakistan",4228737.01101224
Iraq,Women,1977,0.354366789464483,Blood Pressure,35.4,12331046.0,7957.0,,"Middle East, North Africa, Afghanistan & Pakistan",4369713.1817588555
Iraq,Women,1978,0.353899829251147,Blood Pressure,35.4,12753355.0,9075.0,,"Middle East, North Africa, Afghanistan & Pakistan",4513410.156879262
Iraq,Women,1979,0.353230337649263,Blood Pressure,35.3,13170365.0,10769.0,,"Middle East, North Africa, Afghanistan & Pakistan",4652172.475914035
Iraq,Women,1980,0.35235390511114,Blood Pressure,35.2,13591992.0,10165.0,,"Middle East, North Africa, Afghanistan & Pakistan",4789191.4594393745
Iraq,Women,1981,0.35123503865524,Blood Pressure,35.1,14006381.0,8035.0,,"Middle East, North Africa, Afghanistan & Pakistan",4919531.771955019
Iraq,Women,1982,0.349831804865715,Blood Pressure,35.0,14406083.0,7704.0,,"Middle East, North Africa, Afghanistan & Pakistan",5039706.0169352945
Iraq,Women,1983,0.348245973229419,Blood Pressure,34.8,14840555.0,6805.0,,"Middle East, North Africa, Afghanistan & Pakistan",5168163.519239721
Iraq,Women,1984,0.346424685366591,Blood Pressure,34.6,15310733.0,6593.0,,"Middle East, North Africa, Afghanistan & Pakistan",5304015.862256882
Iraq,Women,1985,0.344379258951986,Blood Pressure,34.4,15683430.0,6268.0,,"Middle East, North Africa, Afghanistan & Pakistan",5401048.001225346
Iraq,Women,1986,0.342139709528877,Blood Pressure,34.2,16074145.0,5992.0,,"Middle East, North Africa, Afghanistan & Pakistan",5499603.30122505
Iraq,Women,1987,0.339814795894207,Blood Pressure,34.0,16521049.0,6052.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",5614096.8938931925
Iraq,Women,1988,0.337419497146821,Blood Pressure,33.7,16908819.0,4635.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",5705365.204326613
Iraq,Women,1989,0.334906556101756,Blood Pressure,33.5,17364542.0,4098.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",5815498.959504299
Iraq,Women,1990,0.332242573882699,Blood Pressure,33.2,17581206.0,3918.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",5841225.133401951
Iraq,Women,1991,0.329438269331659,Blood Pressure,32.9,17767253.0,1518.7421,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",5853213.079097726
Iraq,Women,1992,0.326426937589702,Blood Pressure,32.6,18300845.0,2046.1809,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",5973888.78865381
Iraq,Women,1993,0.323169524039604,Blood Pressure,32.3,19201195.0,2132.3823,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",6205241.049141624
Iraq,Women,1994,0.319707352602905,Blood Pressure,32.0,20139807.0,2108.538,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",6438844.377903454
Iraq,Women,1995,0.316049315990355,Blood Pressure,31.6,20825860.0,1996.9279,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",6581998.807910895
Iraq,Women,1996,0.312223535173133,Blood Pressure,31.2,21501321.0,2337.5227,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",6713218.453512323
Iraq,Women,1997,0.308372441181621,Blood Pressure,30.8,22176593.0,2337.948,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",6838650.120501248
Iraq,Women,1998,0.304516746741112,Blood Pressure,30.5,22884399.0,2794.7864,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",6968682.734605557
Iraq,Women,1999,0.300781684688763,Blood Pressure,30.1,23636527.0,3157.1125,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7109434.411251433
Iraq,Women,2000,0.297189701832829,Blood Pressure,29.7,24424056.0,3649.493,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7258577.920188318
Iraq,Women,2001,0.293648585481142,Blood Pressure,29.4,25197840.0,4147.6484,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7399310.073180138
Iraq,Women,2002,0.290227047462359,Blood Pressure,29.0,26006559.0,4631.6523,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7547806.83322564
Iraq,Women,2003,0.286885920431231,Blood Pressure,28.7,26802659.0,3782.4526,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7689305.497219418
Iraq,Women,2004,0.283579783556299,Blood Pressure,28.4,27577878.0,6061.5547,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7820528.674182019
Iraq,Women,2005,0.280182698766975,Blood Pressure,28.0,28407448.0,6441.41,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7959275.445722506
Iraq,Women,2006,0.276696480963212,Blood Pressure,27.7,28616515.0,7117.6133,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7918088.99793097
Iraq,Women,2007,0.273148333994842,Blood Pressure,27.3,28391607.0,7587.6055,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7755120.151486294
Iraq,Women,2008,0.269593669958628,Blood Pressure,27.0,28971036.0,8587.265,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7810407.91774353
Iraq,Women,2009,0.266014082788251,Blood Pressure,26.6,30058206.0,9268.709,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",7995906.099350303
Iraq,Women,2010,0.262404240545399,Blood Pressure,26.2,31045366.0,10274.33,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8146435.687683952
Iraq,Women,2011,0.258756648648377,Blood Pressure,25.9,32161424.0,11484.0,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",8321982.289999479
Iraq,Women,2012,0.255153154621952,Blood Pressure,25.5,33654842.0,12521.541,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",8587139.104603363
Iraq,Women,2013,0.25156305489023,Blood Pressure,25.2,35281989.0,12877.205,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",8875644.93544349
Iraq,Women,2014,0.247962930660921,Blood Pressure,24.8,36550059.0,12559.504,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9063059.745469572
Iraq,Women,2015,0.244395002831523,Blood Pressure,24.4,37560535.0,12574.508,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",9179607.057678519
Israel,Women,1975,0.337996432844768,Blood Pressure,33.8,3455000.0,16176.0,,"Middle East, North Africa, Afghanistan & Pakistan",1167777.6754786733
Israel,Women,1976,0.333313181383121,Blood Pressure,33.3,3533000.0,16053.0,,"Middle East, North Africa, Afghanistan & Pakistan",1177595.4698265665
Israel,Women,1977,0.328605192026638,Blood Pressure,32.9,3613000.0,15721.0,,"Middle East, North Africa, Afghanistan & Pakistan",1187250.5587922432
Israel,Women,1978,0.323931547270687,Blood Pressure,32.4,3690000.0,16139.0,,"Middle East, North Africa, Afghanistan & Pakistan",1195307.4094288351
Israel,Women,1979,0.31931906932356,Blood Pressure,31.9,3786000.0,16761.0,,"Middle East, North Africa, Afghanistan & Pakistan",1208941.9964589982
Israel,Women,1980,0.314744925087319,Blood Pressure,31.5,3878000.0,17508.0,,"Middle East, North Africa, Afghanistan & Pakistan",1220580.819488623
Israel,Women,1981,0.310089057190068,Blood Pressure,31.0,3956000.0,18103.0,,"Middle East, North Africa, Afghanistan & Pakistan",1226712.310243909
Israel,Women,1982,0.305325036704372,Blood Pressure,30.5,4031000.0,18155.0,,"Middle East, North Africa, Afghanistan & Pakistan",1230765.2229553235
Israel,Women,1983,0.300437085690958,Blood Pressure,30.0,4105000.0,18468.0,,"Middle East, North Africa, Afghanistan & Pakistan",1233294.2367613825
Israel,Women,1984,0.295517141092992,Blood Pressure,29.6,4159000.0,18305.0,,"Middle East, North Africa, Afghanistan & Pakistan",1229055.7898057536
Israel,Women,1985,0.29052432786315,Blood Pressure,29.1,4233000.0,18605.0,,"Middle East, North Africa, Afghanistan & Pakistan",1229789.479844714
Israel,Women,1986,0.285243228190563,Blood Pressure,28.5,4299000.0,19160.0,,"Middle East, North Africa, Afghanistan & Pakistan",1226260.6379912305
Israel,Women,1987,0.279777932441453,Blood Pressure,28.0,4369000.0,20196.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",1222349.7868367082
Israel,Women,1988,0.274146199394726,Blood Pressure,27.4,4442000.0,20256.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",1217757.417711373
Israel,Women,1989,0.26833125619794,Blood Pressure,26.8,4518000.0,20091.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",1212320.615502293
Israel,Women,1990,0.262350966996025,Blood Pressure,26.2,4660000.0,20829.0,High income,"Middle East, North Africa, Afghanistan & Pakistan",1222555.5062014766
Israel,Women,1991,0.256311938818763,Blood Pressure,25.6,4949000.0,20912.941,High income,"Middle East, North Africa, Afghanistan & Pakistan",1268487.7852140581
Israel,Women,1992,0.250191073807754,Blood Pressure,25.0,5123000.0,21531.596,High income,"Middle East, North Africa, Afghanistan & Pakistan",1281728.8711171239
Israel,Women,1993,0.244086339381738,Blood Pressure,24.4,5261000.0,21484.979,High income,"Middle East, North Africa, Afghanistan & Pakistan",1284138.2314873235
Israel,Women,1994,0.238093406565727,Blood Pressure,23.8,5399000.0,22128.805,High income,"Middle East, North Africa, Afghanistan & Pakistan",1285466.30204836
Israel,Women,1995,0.232156682751828,Blood Pressure,23.2,5545000.0,23378.16,High income,"Middle East, North Africa, Afghanistan & Pakistan",1287308.805858886
Israel,Women,1996,0.226208621375928,Blood Pressure,22.6,5692000.0,23979.996,High income,"Middle East, North Africa, Afghanistan & Pakistan",1287579.4728717823
Israel,Women,1997,0.220348751580682,Blood Pressure,22.0,5836000.0,24226.73,High income,"Middle East, North Africa, Afghanistan & Pakistan",1285955.3142248602
Israel,Women,1998,0.214571825421246,Blood Pressure,21.5,5971000.0,24506.16,High income,"Middle East, North Africa, Afghanistan & Pakistan",1281208.3695902599
Israel,Women,1999,0.208847590686053,Blood Pressure,20.9,6125000.0,24644.205,High income,"Middle East, North Africa, Afghanistan & Pakistan",1279191.4929520746
Israel,Women,2000,0.20324611611676,Blood Pressure,20.3,6289000.0,26058.84,High income,"Middle East, North Africa, Afghanistan & Pakistan",1278214.8242583035
Israel,Women,2001,0.19762188682667,Blood Pressure,19.8,6439000.0,25427.32,High income,"Middle East, North Africa, Afghanistan & Pakistan",1272487.3292769282
Israel,Women,2002,0.192009011212561,Blood Pressure,19.2,6570000.0,24823.553,High income,"Middle East, North Africa, Afghanistan & Pakistan",1261499.203666526
Israel,Women,2003,0.186456991065344,Blood Pressure,18.6,6689700.0,24545.244,High income,"Middle East, North Africa, Afghanistan & Pakistan",1247341.3331298318
Israel,Women,2004,0.180898659431055,Blood Pressure,18.1,6809000.0,25210.879,High income,"Middle East, North Africa, Afghanistan & Pakistan",1231738.9720660534
